File,Provider,Record,ID,UTC,Category,Reason,XML
security.evtx,Microsoft-Windows-Security-Auditing,4322,5890,2026-09-15T18:01:44.2258056Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/security-4322.xml
security.evtx,Microsoft-Windows-Security-Auditing,4323,5890,2026-09-15T18:01:44.2261247Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/security-4323.xml
security.evtx,Microsoft-Windows-Security-Auditing,4324,4798,2026-09-15T18:01:44.8122804Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4324.xml
security.evtx,Microsoft-Windows-Security-Auditing,4325,4798,2026-09-15T18:01:51.3743801Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4325.xml
security.evtx,Microsoft-Windows-Security-Auditing,4326,4798,2026-09-15T18:01:56.0541281Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4326.xml
security.evtx,Microsoft-Windows-Security-Auditing,4327,4798,2026-09-15T18:01:56.0564730Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4327.xml
security.evtx,Microsoft-Windows-Security-Auditing,4328,4798,2026-09-15T18:01:56.0566564Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4328.xml
security.evtx,Microsoft-Windows-Security-Auditing,4329,4798,2026-09-15T18:01:56.0583694Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4329.xml
security.evtx,Microsoft-Windows-Security-Auditing,4330,4798,2026-09-15T18:01:56.0585986Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4330.xml
security.evtx,Microsoft-Windows-Security-Auditing,4331,4798,2026-09-15T18:01:56.0602267Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4331.xml
security.evtx,Microsoft-Windows-Security-Auditing,4332,4798,2026-09-15T18:01:56.0604740Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4332.xml
security.evtx,Microsoft-Windows-Security-Auditing,4333,4798,2026-09-15T18:01:56.0620101Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4333.xml
security.evtx,Microsoft-Windows-Security-Auditing,4334,4798,2026-09-15T18:01:56.0624171Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4334.xml
security.evtx,Microsoft-Windows-Security-Auditing,4335,4798,2026-09-15T18:01:56.0635376Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4335.xml
security.evtx,Microsoft-Windows-Security-Auditing,4336,4624,2026-09-15T18:01:59.0265613Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4336.xml
security.evtx,Microsoft-Windows-Security-Auditing,4337,4672,2026-09-15T18:01:59.0265736Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4337.xml
security.evtx,Microsoft-Windows-Security-Auditing,4338,4624,2026-09-15T18:02:02.8499441Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4338.xml
security.evtx,Microsoft-Windows-Security-Auditing,4339,4672,2026-09-15T18:02:02.8499568Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4339.xml
security.evtx,Microsoft-Windows-Security-Auditing,4340,4624,2026-09-15T18:02:03.5909630Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4340.xml
security.evtx,Microsoft-Windows-Security-Auditing,4341,4672,2026-09-15T18:02:03.5909764Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4341.xml
security.evtx,Microsoft-Windows-Security-Auditing,4342,4624,2026-09-15T18:04:08.6463904Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4342.xml
security.evtx,Microsoft-Windows-Security-Auditing,4343,4672,2026-09-15T18:04:08.6464028Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4343.xml
security.evtx,Microsoft-Windows-Security-Auditing,4344,4624,2026-09-15T18:04:09.2440899Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4344.xml
security.evtx,Microsoft-Windows-Security-Auditing,4345,4672,2026-09-15T18:04:09.2441016Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4345.xml
security.evtx,Microsoft-Windows-Security-Auditing,4346,4624,2026-09-15T18:05:51.8488033Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4346.xml
security.evtx,Microsoft-Windows-Security-Auditing,4347,4672,2026-09-15T18:05:51.8488157Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4347.xml
security.evtx,Microsoft-Windows-Security-Auditing,4348,4624,2026-09-15T18:07:29.9590525Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4348.xml
security.evtx,Microsoft-Windows-Security-Auditing,4349,4672,2026-09-15T18:07:29.9590658Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4349.xml
security.evtx,Microsoft-Windows-Security-Auditing,4350,4624,2026-09-15T18:10:30.5031341Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4350.xml
security.evtx,Microsoft-Windows-Security-Auditing,4351,4624,2026-09-15T18:10:30.5233240Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4351.xml
security.evtx,Microsoft-Windows-Security-Auditing,4352,4634,2026-09-15T18:10:30.5422801Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4352.xml
security.evtx,Microsoft-Windows-Security-Auditing,4353,4624,2026-09-15T18:10:30.6298902Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4353.xml
security.evtx,Microsoft-Windows-Security-Auditing,4354,4634,2026-09-15T18:10:30.6518798Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4354.xml
security.evtx,Microsoft-Windows-Security-Auditing,4355,4624,2026-09-15T18:10:30.7394159Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4355.xml
security.evtx,Microsoft-Windows-Security-Auditing,4356,4634,2026-09-15T18:10:30.7617092Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4356.xml
security.evtx,Microsoft-Windows-Security-Auditing,4357,4624,2026-09-15T18:10:30.8474889Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4357.xml
security.evtx,Microsoft-Windows-Security-Auditing,4358,4634,2026-09-15T18:10:30.8971599Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4358.xml
security.evtx,Microsoft-Windows-Security-Auditing,4359,4624,2026-09-15T18:10:30.9601056Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4359.xml
security.evtx,Microsoft-Windows-Security-Auditing,4360,4634,2026-09-15T18:10:31.0050673Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4360.xml
security.evtx,Microsoft-Windows-Security-Auditing,4361,4624,2026-09-15T18:10:31.0688838Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4361.xml
security.evtx,Microsoft-Windows-Security-Auditing,4362,4634,2026-09-15T18:10:31.1126461Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4362.xml
security.evtx,Microsoft-Windows-Security-Auditing,4363,4624,2026-09-15T18:10:31.1787753Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4363.xml
security.evtx,Microsoft-Windows-Security-Auditing,4364,4634,2026-09-15T18:10:31.2227689Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4364.xml
security.evtx,Microsoft-Windows-Security-Auditing,4365,4634,2026-09-15T18:10:41.2437988Z,FILE-SRV 인바운드 인증,피해 PC에서 FILE-SRV$ 로그온·로그오프. LogonId별 시작/종료 대조 완료.,xml/security-4365.xml
security.evtx,Microsoft-Windows-Security-Auditing,4366,4624,2026-09-15T18:11:04.8735673Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4366.xml
security.evtx,Microsoft-Windows-Security-Auditing,4367,4672,2026-09-15T18:11:04.8735804Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4367.xml
security.evtx,Microsoft-Windows-Security-Auditing,4368,4797,2026-09-15T18:11:57.5546754Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4368.xml
security.evtx,Microsoft-Windows-Security-Auditing,4369,4797,2026-09-15T18:11:57.5643605Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4369.xml
security.evtx,Microsoft-Windows-Security-Auditing,4370,4797,2026-09-15T18:11:57.5736469Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4370.xml
security.evtx,Microsoft-Windows-Security-Auditing,4371,4797,2026-09-15T18:11:57.5810453Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4371.xml
security.evtx,Microsoft-Windows-Security-Auditing,4372,4797,2026-09-15T18:11:57.5889700Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4372.xml
security.evtx,Microsoft-Windows-Security-Auditing,4373,4798,2026-09-15T18:12:28.0566498Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4373.xml
security.evtx,Microsoft-Windows-Security-Auditing,4374,4798,2026-09-15T18:12:37.5669748Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4374.xml
security.evtx,Microsoft-Windows-Security-Auditing,4375,4797,2026-09-15T18:12:51.4330157Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4375.xml
security.evtx,Microsoft-Windows-Security-Auditing,4376,4797,2026-09-15T18:12:51.4402677Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4376.xml
security.evtx,Microsoft-Windows-Security-Auditing,4377,4797,2026-09-15T18:12:51.4475294Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4377.xml
security.evtx,Microsoft-Windows-Security-Auditing,4378,4797,2026-09-15T18:12:51.4545858Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4378.xml
security.evtx,Microsoft-Windows-Security-Auditing,4379,4797,2026-09-15T18:12:51.4637846Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4379.xml
security.evtx,Microsoft-Windows-Security-Auditing,4380,4797,2026-09-15T18:12:51.4814210Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4380.xml
security.evtx,Microsoft-Windows-Security-Auditing,4381,4797,2026-09-15T18:12:51.5308139Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4381.xml
security.evtx,Microsoft-Windows-Security-Auditing,4382,4797,2026-09-15T18:12:51.5531843Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4382.xml
security.evtx,Microsoft-Windows-Security-Auditing,4383,4797,2026-09-15T18:12:51.5713274Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4383.xml
security.evtx,Microsoft-Windows-Security-Auditing,4384,4797,2026-09-15T18:12:51.5896327Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4384.xml
security.evtx,Microsoft-Windows-Security-Auditing,4385,4797,2026-09-15T18:12:51.6309781Z,계정 조회,employee의 로컬 계정 빈 암호 존재 여부 조회 시도. 결과와 호출 프로세스는 미기록.,xml/security-4385.xml
security.evtx,Microsoft-Windows-Security-Auditing,4386,4798,2026-09-15T18:12:59.2355728Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4386.xml
security.evtx,Microsoft-Windows-Security-Auditing,4387,4648,2026-09-15T18:13:02.2662576Z,명시적 자격증명,대상 서버·계정·ProcessName 확인. 5건 모두 localhost 또는 자기 컴퓨터 계정 대상.,xml/security-4387.xml
security.evtx,Microsoft-Windows-Security-Auditing,4388,4624,2026-09-15T18:13:02.2663404Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4388.xml
security.evtx,Microsoft-Windows-Security-Auditing,4389,4672,2026-09-15T18:13:02.2663536Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4389.xml
security.evtx,Microsoft-Windows-Security-Auditing,4390,4648,2026-09-15T18:13:02.3278094Z,명시적 자격증명,대상 서버·계정·ProcessName 확인. 5건 모두 localhost 또는 자기 컴퓨터 계정 대상.,xml/security-4390.xml
security.evtx,Microsoft-Windows-Security-Auditing,4391,4624,2026-09-15T18:13:02.3278429Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4391.xml
security.evtx,Microsoft-Windows-Security-Auditing,4392,4672,2026-09-15T18:13:02.3278548Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4392.xml
security.evtx,Microsoft-Windows-Security-Auditing,4393,4634,2026-09-15T18:13:02.3375732Z,로그오프,계정·LogonId·유형 대조 완료.,xml/security-4393.xml
security.evtx,Microsoft-Windows-Security-Auditing,4394,4634,2026-09-15T18:13:02.3705284Z,로그오프,계정·LogonId·유형 대조 완료.,xml/security-4394.xml
security.evtx,Microsoft-Windows-Security-Auditing,4395,4798,2026-09-15T18:14:05.3359344Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4395.xml
security.evtx,Microsoft-Windows-Security-Auditing,4396,4798,2026-09-15T18:15:09.9744733Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4396.xml
security.evtx,Microsoft-Windows-Security-Auditing,4397,4798,2026-09-15T18:15:14.4260463Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4397.xml
security.evtx,Microsoft-Windows-Security-Auditing,4398,4624,2026-09-15T18:15:20.0757399Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4398.xml
security.evtx,Microsoft-Windows-Security-Auditing,4399,4672,2026-09-15T18:15:20.0757528Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4399.xml
security.evtx,Microsoft-Windows-Security-Auditing,4400,4798,2026-09-15T18:15:43.3645377Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4400.xml
security.evtx,Microsoft-Windows-Security-Auditing,4401,4624,2026-09-15T18:17:20.2687147Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4401.xml
security.evtx,Microsoft-Windows-Security-Auditing,4402,4672,2026-09-15T18:17:20.2687277Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4402.xml
security.evtx,Microsoft-Windows-Security-Auditing,4403,4799,2026-09-15T18:17:20.4596829Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4403.xml
security.evtx,Microsoft-Windows-Security-Auditing,4404,4799,2026-09-15T18:17:20.4631195Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4404.xml
security.evtx,Microsoft-Windows-Security-Auditing,4405,4799,2026-09-15T18:17:20.5674969Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4405.xml
security.evtx,Microsoft-Windows-Security-Auditing,4406,4799,2026-09-15T18:17:20.5702984Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4406.xml
security.evtx,Microsoft-Windows-Security-Auditing,4407,4799,2026-09-15T18:17:20.6341042Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4407.xml
security.evtx,Microsoft-Windows-Security-Auditing,4408,4799,2026-09-15T18:17:20.6365558Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4408.xml
security.evtx,Microsoft-Windows-Security-Auditing,4409,4799,2026-09-15T18:17:20.7013901Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4409.xml
security.evtx,Microsoft-Windows-Security-Auditing,4410,4799,2026-09-15T18:17:20.7043559Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4410.xml
security.evtx,Microsoft-Windows-Security-Auditing,4411,4624,2026-09-15T18:17:40.9989184Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4411.xml
security.evtx,Microsoft-Windows-Security-Auditing,4412,4672,2026-09-15T18:17:40.9989394Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4412.xml
security.evtx,Microsoft-Windows-Security-Auditing,4413,4624,2026-09-15T18:19:47.8590435Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4413.xml
security.evtx,Microsoft-Windows-Security-Auditing,4414,4672,2026-09-15T18:19:47.8590572Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4414.xml
security.evtx,Microsoft-Windows-Security-Auditing,4415,4624,2026-09-15T18:19:48.7451562Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4415.xml
security.evtx,Microsoft-Windows-Security-Auditing,4416,4672,2026-09-15T18:19:48.7451695Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4416.xml
security.evtx,Microsoft-Windows-Security-Auditing,4417,4624,2026-09-15T18:20:38.5740056Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4417.xml
security.evtx,Microsoft-Windows-Security-Auditing,4418,4672,2026-09-15T18:20:38.5740180Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4418.xml
security.evtx,Microsoft-Windows-Security-Auditing,4419,4799,2026-09-15T18:20:38.7304354Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4419.xml
security.evtx,Microsoft-Windows-Security-Auditing,4420,4799,2026-09-15T18:20:38.7337789Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4420.xml
security.evtx,Microsoft-Windows-Security-Auditing,4421,4799,2026-09-15T18:20:38.8104718Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4421.xml
security.evtx,Microsoft-Windows-Security-Auditing,4422,4799,2026-09-15T18:20:38.8127303Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4422.xml
security.evtx,Microsoft-Windows-Security-Auditing,4423,4799,2026-09-15T18:20:38.8672669Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4423.xml
security.evtx,Microsoft-Windows-Security-Auditing,4424,4799,2026-09-15T18:20:38.8696413Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4424.xml
security.evtx,Microsoft-Windows-Security-Auditing,4425,4799,2026-09-15T18:20:38.9215869Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4425.xml
security.evtx,Microsoft-Windows-Security-Auditing,4426,4799,2026-09-15T18:20:38.9244238Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4426.xml
system.evtx,EventLog,1427,6013,2026-09-15T17:54:47.0715717Z,시간 기준,시각 통일·시간대 기준 확인. 공격 타임라인의 사건으로 분류하지 않음.,xml/system-1427.xml
system.evtx,Microsoft-Windows-Kernel-General,1428,1,2026-09-15T17:54:47.0447482Z,시간 기준,시각 통일·시간대 기준 확인. 공격 타임라인의 사건으로 분류하지 않음.,xml/system-1428.xml
system.evtx,Microsoft-Windows-Time-Service,1429,52,2026-09-15T17:54:47.0456892Z,시간 기준,시각 통일·시간대 기준 확인. 공격 타임라인의 사건으로 분류하지 않음.,xml/system-1429.xml
system.evtx,Microsoft-Windows-Kernel-General,1430,1,2026-09-15T17:54:47.0587786Z,시간 기준,시각 통일·시간대 기준 확인. 공격 타임라인의 사건으로 분류하지 않음.,xml/system-1430.xml
system.evtx,Microsoft-Windows-GroupPolicy,1431,1501,2026-09-15T17:54:49.4925252Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1431.xml
system.evtx,Microsoft-Windows-GroupPolicy,1432,1501,2026-09-15T17:55:00.6963931Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1432.xml
system.evtx,Microsoft-Windows-GroupPolicy,1433,1500,2026-09-15T17:55:00.8701427Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1433.xml
system.evtx,Microsoft-Windows-Kernel-General,1434,16,2026-09-15T17:56:46.5448488Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1434.xml
system.evtx,Microsoft-Windows-UserModePowerService,1435,22,2026-09-15T17:56:59.6818315Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1435.xml
system.evtx,Microsoft-Windows-Eventlog,1436,105,2026-09-15T17:57:14.8202137Z,로그 보관 메타데이터,Eventlog AutoBackup 기록. 다른 채널 원문을 열거나 해당 채널 행위를 분석한 것은 아님.,xml/system-1436.xml
system.evtx,Microsoft-Windows-UserModePowerService,1437,12,2026-09-15T18:00:56.0595614Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1437.xml
system.evtx,Microsoft-Windows-UserModePowerService,1438,12,2026-09-15T18:00:56.2091711Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1438.xml
system.evtx,Microsoft-Windows-UserModePowerService,1439,12,2026-09-15T18:00:56.3421092Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1439.xml
system.evtx,Microsoft-Windows-UserModePowerService,1440,12,2026-09-15T18:00:56.4773945Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1440.xml
system.evtx,Microsoft-Windows-GroupPolicy,1441,1501,2026-09-15T18:01:04.5341001Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1441.xml
system.evtx,Microsoft-Windows-GroupPolicy,1442,1501,2026-09-15T18:01:05.2689493Z,시스템·환경 일반,Provider와 전체 본문 점검. 공격과 연결할 직접 식별자·행위 결과 미발견.,xml/system-1442.xml
